sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,opinion,simple_sentences,simple_sentences_gpt4o,tags,timex_tag,ekilex_tag,ner_tag,A,E,T,L1,L2,L,S,tag,initial_cat,verb_head_same_sent,head_verbi_alluv
8978088,14434863,12,moodustama,,all,eestlane,eestlastele,"Sama medali teise külje aga moodustab isade maa külastamise lihtsustamine nendele eestlastele , kellel pole ette näidata Eesti riigis arvestatavat isikutunnistust .",,,"['Sama medali teise külje moodustab isade maa külastamise lihtsustamine.', 'See lihtsustamine on mõeldud nendele eestlastele, kellel pole ette näidata Eesti riigis arvestatavat isikutunnistust.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50,,
6482303,10424411,38,olema,tarvis,ad,psühhiaatria-kliinik,psühhiaatria-kliinikul,""" Oleksime kolimiseks valmis , aga enne peab töögrupp läbi vaatama kõik kolimise kasulikud ja kahjulikud mõjud , kindel on aga see , et onkoloogiakeskuses tuleb enne kolimist ära teha põhjalik remont , näiteks operatsioonisaale ei ole psühhiaatria-kliinikul tarvis , "" rääkis Rammul .",,,"['Me oleksime kolimiseks valmis.', 'Enne peab töögrupp läbi vaatama kõik kolimise kasulikud ja kahjulikud mõjud.', 'On kindel, et onkoloogiakeskuses tuleb enne kolimist ära teha põhjalik remont.', 'Näiteks operatsioonisaale ei ole psühhiaatriakliinikul tarvis.', 'Seda rääkis Rammul.']",,,,,no,no,no,no,yes,yes,no,L,a_n50,,
6625014,10660705,4,tundma,ära,in,materjalikäsitlus,materjalikäsitluses,Arvan end Rodgersi materjalikäsitluses ära tundvat oskuse tuua esile tarbeesemeis sisalduvat vägivalda ja kurjust .,,,"['Ma arvan end Rodgersi materjalikäsitluses ära tundvat.', 'Rodgers oskab tuua esile tarbeesemeis sisalduvat vägivalda ja kurjust.']",,,,,no,no,no,no,yes,yes,no,L,a_n50,,
14155762,22502020,7,viskama,,all,hüüdja,hüüdjale,» Seepeale viskab Põhjala ühe kangi hüüdjale .,,,['Seepeale viskab Põhjala ühe kangi hüüdjale.'],|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50,,
2437968,3909052,2,võistlema,,el,koondislane,koondislastest,Eesti koondislastest võistleb Jaak Mae samal ajal Nove Miestos MK-etapil 10 km klassikasõidus ja Raul Olle aga osaleb Tšehhimaal maratonil .,???,,"['Jaak Mae võistleb samal ajal Nove Miestos MK-etapil 10 km klassikasõidus.', 'Raul Olle osaleb Tšehhimaal maratonil.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50,,
7194217,11572017,3,lubama,,ad,Arbonale,Arbonalel,"Mis lubab Arbonalel maailma juhtiva krediidiagentuuri Dun & Bradstreeti andmetele viidates väita , et ESCO Holdingi eelistamine on väga riskantne .",,,"['Arbonale viitab maailma juhtiva krediidiagentuuri Dun & Bradstreeti andmetele.', 'Arbonale väidab, et ESCO Holdingi eelistamine on väga riskantne.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,no,no,no,no,no,no,no,A,a_n50,,
11029215,17665024,2,puutuma,,el,film,filmist,"Mitte filmist , film ei puutu siin üldse asjasse .",???,,['Film ei puutu siin üldse asjasse.'],,,,,no,no,no,no,yes,yes,no,L,a_n50,,
12080207,19338045,2,tekkima,,ad,Cruise,Cruise'il,"43aastasel Cruise'il tekkis idamaiste pulmade idee Maroma kuurordis Mehhikos , kirjutab ajaleht Sunday Mirror .",,,"[""43-aastasel Cruise'il tekkis idamaiste pulmade idee Maroma kuurordis Mehhikos."", 'Ajaleht Sunday Mirror kirjutab sellest.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n50,,
7554055,12131168,12,sarnanema,,all,kana,kanadele,"Siis on tal täiesti erisugused tibud , kes sarnanevad mitte tänastele kanadele , vaid kes on saledad , kirjud , pikkade sabasulgedega , nende kaugete eelkäijate moodi , keda öeldakse vabaduses enam peaaegu üldse mitte leiduvat .",,,"['Tal on täiesti erisugused tibud.', 'Need tibud sarnanevad mitte tänastele kanadele, vaid nende kaugetele eelkäijatele.', 'Need tibud on saledad, kirjud ja pikkade sabasulgedega.', 'Öeldakse, et neid kaugeid eelkäijaid ei leidu enam peaaegu üldse vabaduses.']",,,,,yes,no,no,no,no,no,no,A,a_n50,,
1976869,3152588,13,sarnanema,,all,joobnu,joobnule,""" Ta üritas käivitada juba töötava mootoriga autot ning tema kõnepruuk sarnanes joobnule , "" ütles Reigo .",,,"['Ta üritas käivitada juba töötava mootoriga autot.', 'Tema kõnepruuk sarnanes joobnule.', 'Reigo ütles seda.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50,,
412071,641103,8,kuluma,,all,arhiiv,arhiividele,"Kuna arhiivitöötajate energia on kulunud täielikult väliseesti arhiividele , on kodueesti materjalid seni oma järge oodanud .",,,"['Arhiivitöötajate energia on kulunud täielikult väliseesti arhiividele.', 'Kodueesti materjalid on seni oma järge oodanud.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,a_n50,,
1427383,2270802,3,pühendama,,all,Ateena,Ateenale,"Kärmas pühendas Ateenale oma kolmenädalasest Kreeka reisist ühe päeva ega kahetse , et kauemaks ei jäänud .",,,"['Kärmas pühendas Ateenale oma kolmenädalasest Kreeka reisist ühe päeva.', 'Kärmas ei kahetse, et kauemaks ei jäänud.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,LOC,no,no,no,yes,no,yes,no,L,a_n50,,
168632,280853,3,tundma,ära,in,nõudmine,nõudmistes,Pachomiuse rangetes nõudmistes tunnevad egüptüloogid ära iidse vanaegiptuse elutarkuse ettekirjutusi .,,,['Egüptüloogid tunnevad Pachomiuse rangetes nõudmistes ära iidse vanaegiptuse elutarkuse ettekirjutusi.'],,,,,no,no,no,no,yes,yes,no,L,a_n50,,
4866775,7813213,11,andma,välja,all,aktsiaselts,aktsiaseltsile,Kehra linnavalitsus ei ole meie sooviga arvestanud ning on andnud aktsiaseltsile välja ka litsentsi alkoholimüügiks .,,,"['Kehra linnavalitsus ei ole meie sooviga arvestanud.', 'Kehra linnavalitsus on andnud aktsiaseltsile välja litsentsi alkoholimüügiks.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
5469152,8768954,20,vaatama,,all,külastaja,külastajale,"Loomade õiguste eest võitlev rühmitus Oikeutta Eläimille valmistas ruttu heal tasemel Marimekko-vastase kodulehekülje (  ) , mille esilehel vaatab külastajale sügavale silma põhja soojade silmadega rebasekutsikas ning kus räägitakse Marimekko ebaeetilisest käitumisest , kutsutakse üles mitte ostma Marimekko tooteid ja saatma arvamusavaldusi otse rõivafirma juhile Paakkanenile .",,,"['Loomade õiguste eest võitlev rühmitus Oikeutta Eläimille valmistas ruttu heal tasemel Marimekko-vastase kodulehekülje.', 'Kodulehekülje esilehel vaatab külastajale sügavale silma põhja soojade silmadega rebasekutsikas.', 'Kodulehel räägitakse Marimekko ebaeetilisest käitumisest.', 'Kodulehel kutsutakse üles mitte ostma Marimekko tooteid.', 'Kodulehel kutsutakse üles saatma arvamusavaldusi otse rõivafirma juhile Paakkanenile.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,no,no,no,no,no,no,no,,a_n50,,
17339132,26609338,9,lõpetama,,all,juhtimiskeskus,juhtimiskeskusele,Teine piloot Klass Meurs lõpetas stardieelsete toimingute raporti juhtimiskeskusele ning kohe avas kapten van Zanten gaasiheeblid ja lennuk hakkas liikuma .,,,"['Teine piloot Klass Meurs lõpetas stardieelsete toimingute raporti juhtimiskeskusele.', 'Kapten van Zanten avas kohe gaasiheeblid.', 'Lennuk hakkas liikuma.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,,no,no,no,no,yes,yes,no,L,a_n50,,
15594972,24342900,29,viskama,,el,kurv,kurvist,"Sumbutajatega on lugu hoopis keeruline sest kõik sõltub mis on tuuningu kontseptsioon kas tahetakse sõida staadionit kus ka võrrid peavad käima alt ka keskelt , et tagasi pöörde kurvist kohe üle suure hüppe viskaks või on vaja Jean D'Angeli suurtele mägedel mõeldud karmi laksuga kesala lõppu pilli .",,,"['Sumbutajatega on lugu keeruline.', 'Kõik sõltub tuuningu kontseptsioonist.', 'Mõnikord tahetakse sõita staadionil, kus ka võrrid peavad käima alt ja keskelt.', 'Mõnikord tahetakse, et tagasi pöörde kurvist kohe üle suure hüppe viskaks.', ""Mõnikord on vaja Jean D'Angeli suurtele mägedele mõeldud karmi laksuga kesala lõppu pilli.""]",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,no,no,no,no,,a_n50,,
2291755,3669414,23,käituma,,all,norm,normidele,"Riidekaupluse omaniku Nadežda ( 54 ) sõnul visati ta Amigost välja , vaatamata sellele et ta oli ostnud pileti ning käitunud kõikidele normidele vastavalt .",,,"['Riidekaupluse omanik Nadežda on 54-aastane.', 'Nadežda visati Amigost välja.', 'Nadežda oli ostnud pileti.', 'Nadežda käitus kõikidele normidele vastavalt.']",,,,,no,no,no,no,no,no,no,,a_n50,,
11190209,17925497,21,ütlema,lahti,el,muudatus,muudatustest,"“ Mul on hea meel , et valitsus ei andnud alla ega loobunud haldusreformist , et valitsus ütles lahti kosmeetilistest muudatustest ning valis radikaalse tee , mis jättis Eestisse viisteist tugevat valda . ”",,,"['Mul on hea meel, et valitsus ei andnud alla.', 'Mul on hea meel, et valitsus ei loobunud haldusreformist.', 'Mul on hea meel, et valitsus ütles lahti kosmeetilistest muudatustest.', 'Valitsus valis radikaalse tee.', 'Radikaalne tee jättis Eestisse viisteist tugevat valda.']",,,,,no,no,no,no,no,no,no,,a_n50,,
4923788,7905668,7,vajama,,all,kes,kellele,"Kutsudes kommunismi hukka mõistes kõigile , kellele vaja koodiga koonu pihta andma !",,,['Kommunismi hukka mõistes kutsutakse kõigile koodiga koonu pihta andma.'],,,,,yes,no,no,no,no,no,no,A,a_n50,,
13585972,21724158,5,valima,,all,aastaja,aastajale,*Valige hooldusvahendid vastavalt aastajale ja jalatsi materjalile .,???,,"['Valige hooldusvahendid vastavalt aastajale.', 'Valige hooldusvahendid vastavalt jalatsi materjalile.']",,,,,no,no,yes,no,no,no,no,T,a_n50,,
13153656,21046246,10,lunastama,,el,Riesa,Riesast,"Varasemate teenete põhjal oli osavõtuõigus Saksamaal ja Soomel , Riesast lunastasid edasipääsu lisaks Eestile veel Inglismaa , Prantsusmaa ja Šveits , kes võitis lisamatšis Bulgaariat .",,,"['Varasemate teenete põhjal oli osavõtuõigus Saksamaal ja Soomel.', 'Riesast lunastasid edasipääsu lisaks Eestile veel Inglismaa, Prantsusmaa ja Šveits.', 'Šveits võitis lisamatšis Bulgaariat.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
15593872,24341421,3,tekkima,,all,GL-mudel,GL-mudelitele,"Lukstrend tekkis GL-mudelitele alles 80-date algusest , kui neile tupperwaret tehasepoolt külge riputama hakati .",,,"['Lukstrend tekkis GL-mudelitele alles 80-ndate algusest.', 'GL-mudelitele hakati siis tehasepoolt tupperwaret külge riputama.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
11377266,18230334,13,tõusma,,all,esinemine,esinemisele,Moodsas viievõistluses Euroopa meistriks kroonitud Imre Tiidemann tõusis ihaldatud kuldmedalini tänu ühtlasele esinemisele kõigil aladel .,???,,"['Imre Tiidemann krooniti moodsas viievõistluses Euroopa meistriks.', 'Imre Tiidemann tõusis ihaldatud kuldmedalini tänu ühtlasele esinemisele kõigil aladel.']",,,,,no,no,no,no,no,no,no,,a_n50,,
14742159,23223916,6,pärinema,,abl,kagebiit,kagebiidilt,"Kuuldu pärines ühelt endiselt ” kagebiidilt ” , kes pärast KGB tegevuse ametlikku lõppu Eestis 1991 . aastal asus tegutsema väikeettevõtjana .",,,"['Kuuldu pärines ühelt endiselt kagebiidilt.', 'See kagebiit asus pärast KGB tegevuse ametlikku lõppu Eestis 1991. aastal tegutsema väikeettevõtjana.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50,,
1809238,2879636,3,tekkima,,all,asu-ala,asu-alale,"Eestlaste ajaloolisele asu-alale ei tekkinud 1991 uus riik , vaid taastati varem olnu .",,,"['Eestlaste ajaloolisele asualale ei tekkinud 1991. aastal uus riik.', 'Eestlaste ajaloolisel asualal taastati varem olnu.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
8619741,13827795,10,laskma,,ad,KGBlane,KGB-lastel,"Selle eest saigi , et kaks ja pool aastat KGB-lastel end punkrites lollitada laskis .",,,"['Ta lasi kaks ja pool aastat KGB-lastel end punkrites lollitada.', 'Selle eest ta saigi.']",,,,,yes,no,no,no,no,no,no,A,a_n50,,
904457,1440807,16,olema,vaja,ad,ETV,ETV-l,"Valitsus otsustas eile eraldada reservfondist ETV-le ka kuus miljonit krooni , kuigi võlgade maksmiseks oleks ETV-l vaja 30 miljonit .",,,"['Valitsus otsustas eile eraldada reservfondist ETV-le kuus miljonit krooni.', 'ETV-l oleks võlgade maksmiseks vaja 30 miljonit krooni.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,organisation,ORG,no,no,no,no,no,no,no,A,a_n50,,
12463447,19952076,29,tegema,välja,el,peaminister,peaministrist,"Briti peaminister Tony Blair sattus piinlikku olukorda : metroos üritas ta juttu alustada noorepoolse riigialamaga , kes kuulas aga andunult kõrvaklappidest ameerika lauljatari Whitney Houstonit ja ei teinud peaministrist väljagi .",,,"['Briti peaminister Tony Blair sattus piinlikku olukorda.', 'Metroos üritas Tony Blair juttu alustada noorepoolse riigialamaga.', 'Noorepoolne riigialam kuulas andunult kõrvaklappidest ameerika lauljatari Whitney Houstonit.', 'Noorepoolne riigialam ei teinud peaministrist väljagi.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,alive,,yes,no,no,no,no,no,no,A,a_n50,,
1030321,1639082,16,joonistama,,all,aken,aknale,"Soome kelke on veel keegi näinud , aga last , kes vaatab , kuidas pakane aknale jäälilli joonistab ja tõmbab sealjuures sukka jalga , küll ei ole .",,,"['Keegi on veel näinud Soome kelke.', 'Keegi ei ole näinud last, kes vaatab, kuidas pakane aknale jäälilli joonistab.', 'Keegi ei ole näinud last, kes tõmbab sealjuures sukka jalga.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
2564033,4114099,3,sülitama,,all,paragrahv,paragrahvidele,Sülitavad seaduse paragrahvidele .,,,['Nad sülitavad seaduse paragrahvidele.'],,,,,no,no,no,no,no,no,no,,a_n50,,
5497212,8813768,5,õnnestuma,,ad,FSB,FSB-l,"See , mis õnnestus FSB-l Venemaal , kukkus naaberriigis läbi , kõlab oletuslik kommentaar .",,,"['FSB-l õnnestus Venemaal midagi.', 'See kukkus naaberriigis läbi.', 'See on oletuslik kommentaar.']",|AL|ALT|,,organisation,LOC,no,no,no,no,yes,yes,no,L,a_n50,,
4074829,6559041,1,eemalduma,,el,organism,Organismist,"Organismist eemaldub igal päeval ligi 2,5 liitrit vedelikku , treeninguga kaotab tervisesportlane lisaks 0,5 -,5 liitrit , seepärast tuleb vedelikku tarbida korrapäraselt .",,,"['Organismist eemaldub igal päeval ligi 2,5 liitrit vedelikku.', 'Treeninguga kaotab tervisesportlane lisaks 0,5–1,5 liitrit vedelikku.', 'Seepärast tuleb vedelikku tarbida korrapäraselt.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
6226926,10001297,6,minema,mööda,el,Timošenko,Timošenkost,Esialgu aga läks valitsusjuhi koht Timošenkost mööda - president Kutšma määras eile ajutiselt sellele kohale senise esimese asepeaministri Mikola Azarovi .,,,"['Valitsusjuhi koht läks esialgu Timošenkost mööda.', 'President Kutšma määras eile ajutiselt sellele kohale senise esimese asepeaministri Mikola Azarovi.']",|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n50,,
17485571,26805871,4,kirjutama,,el,Albaania,Albaaniast,"Kui kirjutasin lugu Albaaniast , siis see oli mulle tõeline šokk , kui kinnised olid seal inimesed , kuivõrd omas kestas nad elasid .",,,"['Kirjutasin lugu Albaaniast.', 'See oli mulle tõeline šokk.', 'Albaaniast kirjutades selgus, kui kinnised olid seal inimesed.', 'Albaaniast kirjutades selgus, kuivõrd omas kestas nad elasid.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,yes,no,yes,no,L,a_n50,,
746692,1190115,22,juhatama,,all,ots,otsale,"Töötus , kodutus , rahanappus , alkoholi- või uimastisõltuvus , oskamatus eluga toime tulla on hädad , mis tihti kuritegeliku tee otsale juhatavad .",,,"['Töötus on häda.', 'Kodutus on häda.', 'Rahanappus on häda.', 'Alkoholisõltuvus on häda.', 'Uimastisõltuvus on häda.', 'Oskamatus eluga toime tulla on häda.', 'Need hädad juhatavad tihti kuritegeliku tee otsale.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
12773510,20432789,1,aitama,,ad,Hamre,Hamrel,"Hamrel ja Larsenil on aidanud kohaneda juba mullu Florasse tulnud rahvuskaaslane Kim Solberg , kes jalaluumurru järel Eestis vormi taastab .",,,"['Hamrel ja Larsen on kohanenud Eestis.', 'Kim Solberg on nende rahvuskaaslane.', 'Kim Solberg tuli Florasse juba mullu.', 'Kim Solberg taastab Eestis vormi.', 'Kim Solberg taastab vormi pärast jalaluumurdu.']",,,,,yes,no,no,no,no,no,no,A,a_n50,,
7584991,12172559,16,suurenema,,all,tund,tunnile,"2002.aastal jõustuva uue TPS-i  137  kohaselt suureneb ületundide piirnorm seniselt 200 tunnilt aastas 576 tunnile aastas , mis on Euroopa riikidega võrreldes täiesti erandlik regulatsioon .",,,"['2002. aastal jõustub uus TPS.', 'Uue TPS-i paragrahv 137 suurendab ületundide piirnormi.', 'Ületundide piirnorm suureneb seniselt 200 tunnilt aastas 576 tunnile aastas.', 'See on Euroopa riikidega võrreldes täiesti erandlik regulatsioon.']",|T|AT|ET|LT|ST|AET|ALT|AST|ELT|LST|,DURATION,,,no,no,no,no,no,no,no,T,a_n50,,
3445086,5546809,18,ähvardama,,all,mis,millele,"Kuigi Ülemiste järve , mis on tallinlaste joogivee allikas juba 14. sajandist , piirab osaliselt võrkaed , millele kinnitatud ähvardavad keelusildid peaks kõik nõrga närvikavaga inimesed meetrite taha peletama , võib aiatagusest keelutsoonist siiski leida hulgaliselt olmeprügi , kalameeste sissetallatud radu ja piduliste lõkkeplatse .",,,"['Ülemiste järv on tallinlaste joogivee allikas.', 'Ülemiste järv on joogivee allikas juba 14. sajandist.', 'Ülemiste järve piirab osaliselt võrkaed.', 'Võrkaiale on kinnitatud ähvardavad keelusildid.', 'Keelusildid peaksid kõik nõrga närvikavaga inimesed meetrite taha peletama.', 'Aiatagusest keelutsoonist võib siiski leida hulgaliselt olmeprügi.', 'Aiatagusest keelutsoonist võib leida kalameeste sissetallatud radu.', 'Aiatagusest keelutsoonist võib leida piduliste lõkkeplatse.']",,,,,no,no,no,no,no,no,no,,a_n50,,
11634627,18624824,3,seisma,ees,ad,konstruktor,konstruktoritel,"Nii seisis konstruktoritel ees ülesanne luua käepärane mahtuniversaal , mille saab kiiresti ja lihtsalt muuta kas kahe- või viieistmeliseks autoks ning vastupidi .",,,"['Konstruktoritel seisis ees ülesanne.', 'Nad pidid looma käepärase mahtuniversaali.', 'Mahtuniversaali saab kiiresti ja lihtsalt muuta kaheistmeliseks autoks.', 'Mahtuniversaali saab kiiresti ja lihtsalt muuta viieistmeliseks autoks.', 'Mahtuniversaali saab muuta ka vastupidi.']",,,,,yes,no,no,no,no,no,no,A,a_n50,,
6790422,10924519,13,kujunema,välja,ad,korter,korteritel,"Kiire kasu eesmärgil tehtavate kinnisvaratehingute aeg on suuremates linnades möödas , kuna korteritel on tänaseks välja kujunenud kindel hinnatase .",,,"['Kiire kasu eesmärgil tehtavate kinnisvaratehingute aeg on suuremates linnades möödas.', 'Korteritel on tänaseks välja kujunenud kindel hinnatase.']",|L|AL|EL|LS|LT|ALT|ELT|LST|,,location,,no,no,no,no,no,no,no,,a_n50,,
5167719,8290682,3,elama,,all,käsipall,käsipallile,Ta elab käsipallile .,,,['Ta elab käsipallile.'],,,,,no,no,no,no,no,no,no,,a_n50,,
2866035,4596055,10,tahtma,,el,kaks,kahest,"Pistsin nina sisse mitmele kontserdile , lähemalt kirjutada tahaks kahest .",,,"['Pistsin nina sisse mitmele kontserdile.', 'Lähemalt tahaksin kirjutada kahest kontserdist.']",,,,,no,no,no,no,no,no,no,,a_n50,,
3136608,5036529,6,vaatama,mööda,el,oht,ohtudest,Linnaarendajad vaatavad Luksi sõnul tihtipeale ohtudest mööda .,,,"['Linnaarendajad vaatavad tihtipeale ohtudest mööda.', 'Seda väitis Luks.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
11821219,18919200,4,takistama,,ad,Watson,Watsonil,Hoss takistab Waldo Watsonil enesetappu sooritamast .,,,['Hoss takistab Waldo Watsonil enesetappu sooritamast.'],|A|AE|AL|AS|AT|AET|ALT|AST|,,,PER,yes,no,no,no,no,no,no,A,a_n50,,
3317237,5334402,13,väitma,,el,aeg,ajast,"Nõnda väitis endine USA rahandusminister Paul O'Neill oma esimeses intervjuus ajast , mil ta oli Valge Maja Insaider .",,,"[""Paul O'Neill on endine USA rahandusminister."", ""Paul O'Neill andis intervjuu."", 'See oli tema esimene intervjuu ajast, mil ta oli Valge Maja Insaider.']",,,,,no,no,yes,no,no,no,no,T,a_n50,,
13736725,21932636,16,täitma,,all,kaup,kaubale,"Lõikes 1 nimetatud kaupa võib toll müüa ainult tingimusel , et ostja täidab viivitamata formaalsused kaubale tollikäitlusviisi määramiseks .",,,"['Lõikes 1 nimetatud kaupa võib toll müüa ainult tingimusel.', 'Ostja peab täitma viivitamata formaalsused.', 'Formaalsused on vajalikud kaubale tollikäitlusviisi määramiseks.']",,,,,no,no,no,yes,no,yes,no,L,a_n50,,
