verb,verb_compound,morph_case,classification2,sentence_id,head_id,head_loc,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag,classification,explanation,is_time,is_alive,is_event,is_org,is_abstract
saama,kokku,el,UNK,7283214,11704219,14,mandaat,mandaadist,"1996. a kohaliku omavalitsuse volikogu valimistel said erakonnad ja erakondade valimisliidud kokku 3453 mandaadist 584 ( 16,9 % ) ( vt Kohaliku omavalitsuse volikogu valimised 20. oktoober 1996. — Tallinn : Vabariigi Valimiskomisjon , 1997 ) ja 1999. a 3325 mandaadist 725 ( 21,8 % ) .",,,,no,The phrase 'mandaadist' is not an adverbial of place because it refers to a part or portion of mandates rather than a location.,no,no,no,no,no
saama,kokku,el,UNK,10079759,16169584,5,üllitis,üllitistest,"Neist aegade vältel koostatud üllitistest saaks kokku paksu raamatu , aga suhted sellest ei parane ja aeg-ajalt lööb mõni ekstreemne juhtum kõigil hinge kinni .",,,,no,"The phrase 'üllitistest' refers to the source of something, not a place, so it is not an adverbial of place.",no,no,no,no,no
saama,kokku,el,UNK,5671943,9097318,12,muutus,muutustest,""" See on küll nii väike asi , aga igapäevastest tillukestest muutustest saab kokku päris suure . """,,event,,no,"The phrase 'muutustest' refers to changes and not a physical location, so it is not adverbial of place.",no,no,no,no,no
saama,kokku,el,UNK,2115416,3376673,3,hind,hinnast,"280 000kroonisest hinnast sai Tonkson eri aegadel kätte kokku 85 000 krooni , ülejäänu saamiseks tuli alustada pikka aega kestnud kohtuvaidlust .",,,,no,"The phrase 'hinnast' refers to the price but does not specify a location, so it is not an adverbial of place.",no,no,no,no,no
saama,kokku,el,UNK,4816988,7734598,12,kilomeeter,kilomeetrist,""" Korraldajad tarisid kaks päeva traktoritega looduslikku lund kohale , kahest kilomeetrist pikemat rada ometi kokku ei saanud . """,,,,no,The phrase 'kilomeetrist' was classified as 'no' because it describes a measurement or extent rather than a place.,no,no,no,no,no
saama,kokku,el,loc,13852353,22088325,8,lõhkekeha,lõhkekehadest,Kokku sai Esimese ja Teise maailmasõja aegsetest lõhkekehadest puhtaks 58 ruutmeremiili suurune ala .,,,,yes,,,,,,
saama,kokku,el,loc,15610068,24361434,8,haaletaja,haaletajatest,minu arust pragusel juhtumil europooldajad et nemad haaletajatest 50% kokku ei saand .,,,,yes,,,,,,
saama,kokku,el,loc,13510526,21609006,22,lugu,lugudest,"Mitte et “ politseinike ” üllitised oleksid tingimata rock'n'rolli ajaloo säravaimate pärlite seas , kuid nende salves lugudest saaks kokku ikka korraliku kalliskivikee .",,,,yes,,,,,,
saama,kokku,el,loc,9383858,15068969,16,kunst,kunstist,"Koos Mari Sobolevi hiljutise noortenäitusega “ Kõike korraga palju & kohe ” saab Eesti noorest kunstist kokku pildi , mille iseloomustamiseks vanem põlvkond kasutab halvustavaid epiteete , kuid mis noorte slängis kummatigi just eriti sheffi elustiili tähistavad .",,,,no,"The phrase 'kunstist' refers to 'art' and deals with a subject or concept rather than a physical place, therefore not adverbial of place.",no,no,no,no,yes
seisma,,el,UNK,5163200,8283491,6,ilm,ilmast,"Avamispäeval seisid külmast ja tuulisest ilmast hoolimata Pirital , Eesti Näituste paviljonide uste taga tuhanded ehitushuvilised külastajad .",,,,no,The phrase 'ilmast' is not an adverbial of place because it refers to weather conditions rather than specifying a location.,no,no,no,no,no
seisma,,el,UNK,7759518,12439721,7,juulileping,juulilepingutest,"Kui Eesti soovib kõiki - ka juulilepingutest väljaspool seisnud erusõjaväelasi ja kaagebeelasi - siia elama jätta , siis on see selgelt ohtlik nii tema kui tema liitumise puhul ELiga ka Euroopa julgeolekule .",,,,no,"The phrase 'juulilepingutest' refers to agreements rather than a location, so it is not adverbial of place.",no,no,no,no,no
seisma,,el,UNK,6927519,11132684,16,mõte,mõtetest,"Mina ise eelistaksin määratlust , mille järgi kultuur on terviknähtus , mis seisab koos meie mõtetest , neist kantud hoiakutest ja väärtushinnangutest , samuti eelnevatest otsusest , tegudest ja nende tulemustest .",,,,no,The phrase 'mõtetest' was classified as not adverbial of place because it refers to thoughts rather than a physical location or spatial concept.,no,no,no,no,no
seisma,,el,UNK,161172,268206,17,huvi,huvidest,"Meri andis survele järele ning “ lootes , et riigi huvid seisavad kriitilistel aegadel kõrgemal erakonna huvidest ” kirjutas ta Riigikogu kõnetoolis valitsusliikmete ametissemääramise paberitele alla .",,,,no,"The phrase 'huvidest' was classified as 'no' because it refers to 'interests,' which are abstract concepts, not places.",no,no,no,no,no
seisma,,el,UNK,7915322,12678017,3,männilaud,männilaudadest,"Heledal peitsimata männilaudadest riiulil seisis terve hulk isesuguseid puujuurtest ja okstest "" skulptuure "" : rõngasse tõmbunud madu , pea püsti , mürgikeel suust väljas ; hüppehoos konn ; ühel jalal seisev , end nokitsev kurg ja veel mitu-mitu omapärast vigurit , millele ma kohe ei osanud nime anda .",,,,no,"The phrase 'männilaudadest' indicates the material the shelves were made of rather than a location, thus it is not an adverbial of place.",no,no,no,no,no
seisma,,el,loc,6196076,9949627,19,arutelu,aruteludest,""" Uuestisündinu "" usk on emotsionaalne , selles peitub vaen intellektuaalsuse vastu - ning see seisab kaugel teoloogilistest aruteludest .",,,,yes,,,,,,
seisma,,el,loc,11123649,17819639,10,küla,külast,Saatuse tahtel seisid sel varasel hommikutunnil kõrvalteel viissada meetrit külast Žiguli ja mootorratas .,,,,yes,"The phrase 'külast' indicates a physical location ('from the village'), so it is classified as an adverbial of place.",,,,,
seisma,,el,loc,669013,1063707,14,keskaeg,keskajast,"Eesti vanimal maakirikul Ridalas on ajaloos vedanud , sest see on muutumatuna seisnud keskajast peale .",,time,,no,"The phrase 'keskajast' refers to a time period ('since the Middle Ages') and not to a location, so it is not adverbial of place.",yes,no,no,no,yes
seisma,,el,loc,8220501,13191453,5,netiavarus,netiavarustest,"Eelkõige neile , kes netiavarustest kaugemal seisavad .",,location,,yes,,,,,,
seisma,,el,loc,11873551,18999736,16,molekul,molekulidest,"Näiteks avastusest , et ka kobras ja kurg seisavad koos nendest samadest kardetud ja arusaamatutest molekulidest .",,,,yes,,,,,,
sisaldama,,el,UNK,9288477,14921548,7,devalveerumine,devalveerumisest,"Hoolimata “ sõltumatu filmi ” väidetavast devalveerumisest , sisaldas Mannheimi programm siiski peamiselt traditsioonilist arusaamist “ sõltumatust mõtlemisest ” .",,,,no,"The phrase 'devalveerumisest' indicates a process or change rather than a physical place, so it is not adverbial of place.",no,no,no,no,no
sisaldama,,el,UNK,14229422,22603127,4,lõige,lõikest,"Šokolaaditooteid , mis lõikest 1 lähtuvalt sisaldavad muid taimseid rasvu kui kakaovõi , võib turustada kõigis liikmesriikides , kui nende artikli 3 kohaseid märgiseid täiendatakse järgmise selgesti nähtava ja loetava selgitusega : “ sisaldab lisaks kakaovõile muid taimseid rasvu ” .",,,,no,"The phrase 'lõikest' refers to a legal or textual section, not a physical location, and thus it is not adverbial of place.",no,no,no,no,no
sisaldama,,el,UNK,12669642,20272260,7,hitt,hittidest,"Kontsert sisaldab endas enamiku Turneri tuntumatest hittidest , mitte ainult viimase heli-plaadi meeleolult suhteliselt keskpäraseid lugusid .",,,,no,"The phrase 'hittidest' does not indicate a location or place, hence it is not classified as an adverbial of place.",no,no,no,no,no
sisaldama,,el,UNK,6829911,10989917,9,sein,seinast,"Mõttepähklite selektsioon tehti põhimõttel , et kogum sisaldaks seinast seina küsimusi - täpselt nagu "" Mnemoturniiri "" saateski aegade jooksul põhimõtteks on olnud .",,,,no,"The phrase 'seinast' refers to a source or comparison but not to a location in this context, so it is not adverbial of place.",no,no,no,no,no
sisaldama,,el,UNK,9417225,15121269,1,,Nullist,"Nullist kümne milligrammini sisaldasid nitriteid AS Nõo Lihatööstuse rulaad Mõnus ( 6,5 mg/kg ) , sama firma rulaad Nõo ( 6,4 mg/kg ) , Valga liha- ja konservitööstuse vürtsisealiha ( 5,9 mg/kg ) , Lihameistri Ranniku sink ( alla 5 mg/kg ) , Talleggi salaami Ranna ( 8 mg/kg ) , AS Adavere Lihatööstuse Kuningavorst ( 6,4 mg/kg ) ning Tarva LT keeduvorst shampinjonidega ( 5,6 mg/kg ) .",,,,no,"The phrase 'Nullist' refers to an origin or starting point but not a specific location, so it is not classified as an adverbial of place.",no,no,no,no,no
sisaldama,,el,loc,503604,792233,8,lääs,läänest,""" Pärast müüre "" sisaldab mõistagi kõike läänest õpitut , kuid keerab viimasele paar vinti peale .",,location,,yes,,,,,,
sisaldama,,el,loc,2409436,3863012,25,pala,palast,"Viimase 30 aasta salvestustest välja valitud materjal sisaldab Rendi sõnul kogu eesti koorimuusika ajalugu alglätetest kuni tänapäevani , alates esimesel laulupeol kõlanud Aleksander Kunileiu palast "" Mu isamaa on minu arm "" kuni Erkki-Sven Tüüri , Arvo Pärdi ja Raimo Kangro lauludeni , Veljo Tormisest rääkimata .",,,ORG,yes,,,,,,
sisaldama,,el,loc,17911616,27301786,5,amet,ametitest,"Nimetatud paragrahv sisaldab loetelu ametitest , millesse valitud isikud peaksid peatama oma kuulumise kohalikesse volikogudesse .",,,,yes,"The phrase 'ametitest' refers to positions or offices, which can imply a location where these roles are situated, and thus it is classified as an adverbial of place.",,,,,
sisaldama,,el,loc,11331920,18160156,8,ideoloogia,ideoloogiast,Tema figuraalkompositsioonid sisaldavad kõikvõimalikke müüte alates nõukogude ideoloogiast ja lõpetades dürerlike metafooridega .,,,,yes,,,,,,
sisaldama,,el,loc,14541907,22987948,9,paralleel,paralleelist,"1  Sisaldab alamjaotusi 29 , 30 ja 31 põhja pool paralleelist 59° 30' .",,,,yes,,,,,,
soovitama,,el,UNK,12961211,20735329,2,müüdav,müüdavaist,Meil müüdavaist soovitab Kuning Philadelphiat ja Vigalas toodetud Mascarponet .,,,,no,The phrase 'müüdavaist' refers to items being sold and does not describe a physical location.,no,no,no,no,no
soovitama,,el,UNK,16810096,25870857,1,võie,Võietest,"Võietest soovitaksin klassikalist muna- ja singivõiet , kuid siinkohal tuleks arvestada , et võided on kõrgema kalorsusega kui eelnimetatud katted .",,,,no,"The phrase 'Võietest' refers to the type of spreads being discussed and not a location, so it is not an adverbial of place.",no,no,no,no,no
soovitama,,el,UNK,14702763,23166556,8,sittumine,sittumisest,Külamehed soovitasid veel igasugu asju alates põllunurkadesse sittumisest kuni klaasikildude ja metallifreesi laastude maase kaevamiseni .,,,,no,"The phrase 'sittumisest' was classified as 'no' because it refers to an action or activity, not a location or place.",no,no,no,no,no
soovitama,,el,UNK,17215253,26429367,8,tulija,tulijatest,Uus-Meremaa on ikka väga hea – uuematest tulijatest soovitaksin Saint Clairi ja tema veidi odavamat toodet Vicar's Choice .,,alive,,no,"'tulijatest' was classified as 'no' because it specifies a group or type of people, not a physical place.",no,no,no,no,no
soovitama,,el,UNK,8733528,14018766,7,sissetulek,sissetulekust,Algupärase näitekirjanduse edendamiseks soovitas leht etenduste sissetulekust osa autorile honorariks maksta .,,,,no,"The phrase 'sissetulekust' refers to a source of income rather than a physical location, so it is not adverbial of place.",no,no,no,no,no
soovitama,,el,loc,14837972,23333388,1,tolm,Tolmust,"Tolmust soovitan siiski ennem puhtaks teha , kuna see võib kriipida .",,,,yes,,,,,,
soovitama,,el,loc,6592523,10608041,2,muuseum,Muuseumidest,""" Muuseumidest soovitame lastele Tallinna linnamuuseumi , Tallinna tehnika- ja teaduskeskust , lastemuuseumi ning Eesti kunstimuuseumi filiaale , "" ütles ettevõtlusameti turismiosakonna spetsialist Mari Viiras .",,location,,yes,,,,,,
soovitama,,el,loc,12317720,19721135,1,Maciulait,Maciulaitist,"Maciulaitist soovitas Deltale Kaunase Zhalgirise peadirektor Ginas Rutkauskas , kes on õppinud Tartu Ülikoolis spordiarstiks .",,,,yes,,,,,,
soovitama,,el,loc,15009544,23547838,1,postimüügikataloog,Postimüügikataloogist,"Postimüügikataloogist soovitaksin soodsa hinnaga nuge tellida vaid siis , kui on tegemist tuntud tootja sooduspakkumisega ning samu nuge on võimalik ka kaupluses vaadata ja proovida .",,,,yes,,,,,,
soovitama,,el,loc,9623906,15445242,3,kirjastus,kirjastusest,"Elle Veermäe kirjastusest SE & JS soovitab lugejatele Mait Rauni raamatut “ Wake up ehk naiivseid mälestusi ajaloost ” , mis on noore inimese silmade läbi humoorikalt kujutatud ajalugu .",,,,yes,,,,,,
suurendama,,all,UNK,11018363,17648087,14,36%,36%le,Lufthansale kuulub Lauda Airist endiselt 20% ja Austrian Airlines Group suurendas oma osa 36%le .,,,,no,"The phrase '36%le' represents a numerical value or proportion rather than a physical location, so it is not adverbial of place.",no,no,no,no,no
suurendama,,all,UNK,1680865,2677036,14,litt,litile,Ukio Pank suurendas möödunud aasta viimasel päeval aktsiakapitali 42 miljonilt litilt 60 miljonile litile .,,,,no,"The phrase 'litile' refers to an amount of currency rather than a location, so it is not an adverbial of place.",no,no,no,no,no
suurendama,,all,UNK,713511,1136167,6,toetuma,toetus,""" Muidugi ei suurenda see toetus sündivust , aga näitab linna suhtumist ja kusagilt tuleb ometi peale hakata , "" leidis lastearstist linnavolinik Uno Mirme .",,,,no,"The phrase 'toetus' refers to support and is not indicative of a location, so it is not classified as adverbial of place.",no,no,no,no,no
suurendama,,all,UNK,138292,230927,12,protsent,protsendile,"Skandinaavia NetCom AB suurendas oma osalust Q-GSM-i operaatorfirmas Ritabell AS 94,8 protsendile ja TELE2-s 19 protsendile .",,,,no,"The word 'protsendile' refers to a numerical percentage rather than a location, so it is not an adverbial of place.",no,no,no,no,no
suurendama,,all,loc,18133122,27549768,22,indiviid,indiviididele,"Samuti on näidatud , et eelnenud antibakteriaalne ravi mitte ainult ei suurenda PRSPga kolonisatsiooni riski ning seeläbi ka transmissiooni riski teistele indiviididele , vaid kasvab ka risk haigestuda PRSP tekitatud infektsiooni ( 17 ) .",,,,yes,The phrase 'indiviididele' is classified as adverbial of place because it indicates the destination or direction towards the individuals in the context of transmission risk.,,,,,
suurendama,,all,loc,596234,945333,33,Venemaa,Venemaale,""" Esitan selle dokumendi senatile arutamiseks ja ratifitseerimiseks ainult siis , kui Vene vägede hulka on vähendatud lepingus ettenähtud tasemele , "" teatas Clinton kirjalikus avalduses , mis suurendab USA diplomaatilist survet Venemaale Tshetsheenia pealetungi lõpetamiseks .",,location,LOC,yes,,,,,,
suurendama,,all,loc,759087,1209715,12,värav,väravale,Kohe teise poolaja alguses suurendas Vitali Leitan FC Lantana edu kahele väravale .,,,,yes,,,,,,
suurendama,,all,loc,4577562,7357794,8,presidendikoht,presidendikohale,Kahtlemata suurendab see kartusi Jeltsini sobivuse pärast presidendikohale .,,,,yes,,,,,,
suurendama,,all,loc,11416948,18295765,8,Läti,Lätile,""" Vene ametiisikud eesotsas Jeltsiniga on suurendanud Lätile surve avaldamist vormis , mis meenutab teatud määral nõukogude aegu , "" kirjutas NYT .",,location,LOC,yes,,,,,,
suurenema,,all,UNK,13507335,21603876,3,levik,levikule,Tänu ülemaailmsele levikule suurenevad need numbrid veelgi .,,,,no,"The phrase 'levikule' refers to a concept of spreading or dissemination rather than a physical location, therefore it is not an adverbial of place.",no,no,no,no,no
suurenema,,all,UNK,5728155,9186778,18,seitse,seitsmele,"Samuti näeb kohtute seaduse eelnõu ette , et riigikohtu põhiseaduslikkuse järelevalve kolleegiumi liikmete arv suureneb seniselt viielt seitsmele .",,,,no,The phrase 'seitsmele' is classified as 'no' because it refers to a number of individuals and not a specific location.,no,no,no,no,no
suurenema,,all,UNK,13655393,21822473,9,millenniumiboonus,millenniumiboonusele,"Samuti on võimalik , et võidusumma suureneb tänu millenniumiboonusele 3 , 5 miljonini .",,,,no,"The phrase 'millenniumiboonusele' specifies the cause or source of the increase, not a location, so it is not an adverbial of place.",no,no,no,no,no
suurenema,,all,UNK,11818376,18914549,14,saastatus,saastatusele,"Nahka hapnikuga rikastav hooldus parandab ainevahetust ja elustab kudesid , naha vastupanuvõime keskkonna saastatusele suureneb .",,state,,no,"The phrase 'saastatusele' (to pollution) refers to a consequence or target, not a location, and is therefore not adverbial of place.",no,no,no,no,no
suurenema,,all,UNK,19135253,28864943,11,meetod,meetodile,Oluliselt suurenevad kulutused kõige efektiivsemale HIV leviku vastu kasutusel olevale meetodile - süstalde vahetuse programmile .,,,,no,The phrase 'meetodile' is not classified as an adverbial of place because it refers to the method itself rather than a location.,no,no,no,no,no
suurenema,,all,loc,610508,968154,9,Venemaa,Venemaale,"Isegi kõige optimistlikuma loogika kohaselt suureneb tinakirstude vool Venemaale , sest ees ootavad mägilahingud ning tshetsheenidele eeliseid andvad halvad ilmad .",,location,LOC,yes,,,,,,
suurenema,,all,loc,3033276,4865711,5,ilulõikus,ilulõikusele,Aasta-aastalt suureneb välismaalt Eestisse ilulõikusele tulijate arv .,,,,yes,"The phrase 'ilulõikusele' describes a destination or direction related to cosmetic surgery, which is why it is classified as an adverbial of place.",,,,,
suurenema,,all,loc,10915615,17481081,15,majandus,majandusele,"Kui aga teatud määral ühepoolne börsi kirjeldamine ka edaspidi jätkub ja börsi mõju terviklikule majandusele üha suureneb , võivad börsikõikumised paratamatult kaasa tuua suuremahulisi ja kauakestvaid majanduskriise .",,,,yes,,,,,,
suurenema,,all,loc,2665047,4275428,8,välisturg,välisturgudele,Jookide müük on samaaegselt suurenenud oluliselt ka välisturgudele .,,,,yes,,,,,,
suurenema,,all,loc,9660991,15503422,10,diilerisüsteem,diilerisüsteemile,"Tänu liitumisele paraneb Alexela Oili efektiivsus , sest tänu diilerisüsteemile ei suurene firma kontorikulud tanklate arvu kasvades .",,,,no,"The phrase 'diilerisüsteemile' specifies a reason or cause, not a location, so it is not adverbial of place.",no,no,no,no,yes
tegema,,abl,UNK,2954559,4738265,13,vilets,viletsalt,"Kui teed midagi edukalt , siis kannad edukuse märki , kui teed viletsalt , kannad viletsuse märki .",,,,no,"The phrase 'viletsalt' describes how something is done, not where it happens, hence it is not an adverbial of place.",no,no,no,no,no
tegema,,abl,UNK,17814038,27196653,28,norm,normilt,"Aga nojah , tegin teise plaadi ka , mis oli juba ära crackitud , kuid bootableks ma igatahes ei suutnud seda teha  - oma arust tegin kõik normilt , kuid igatahes plaadi pealt ei boodi vaid tuli ikka win all hakata installima ( aga vahet ei ole ... ) .",,,,no,"The phrase 'normilt' indicates a manner or way ('normally') rather than a location, so it is not an adverbial of place.",no,no,no,no,no
tegema,,abl,UNK,13948309,22208946,20,absoluutväärtus,absoluutväärtuselt,"Kui mitu vastuvõetavat pakkumist käsitlevad täielikult või osaliselt samu vaate , määrab komisjon kõnealuse alkoholikoguse pakkujale , kes teeb absoluutväärtuselt kõrgeima pakkumise .",,,,no,"The phrase 'absoluutväärtuselt' describes a manner or means, not a location, so it is not an adverbial of place.",no,no,no,no,no
tegema,,abl,UNK,1995164,3182027,15,kultuurilooline,kultuurilooliselt,""" Riigikeeleõpetaja peab olema nagu kohalik kultuurikandja , kes muu hulgas teeb ka ekskursioone kultuurilooliselt olulistesse paikadesse ja muud sellist , "" ütles Marika Lepikult .",,,,no,"The phrase 'kultuurilooliselt' describes a manner or relation to cultural history, not a place, so it is not classified as adverbial of place.",no,no,no,no,no
tegema,,abl,UNK,16298705,25238538,4,vertikaalsuund,vertikaalsuunalt,BSPlayer tegi filmile vertikaalsuunalt mirrorit ( ühesõnaga Columbia pictures tädi oli pea alaspidi ...,,location,,no,"The phrase 'vertikaalsuunalt' refers to a direction or orientation but not a specific location, so it is not adverbial of place.",no,no,no,no,no
tegema,,abl,loc,4953238,7952781,5,sild,sillalt,"10-16-aastased poisikesed teevad Pirita sillalt vettehüppeid kolmandat päeva , julgemad pea ees .",,,,yes,,,,,,
tegema,,abl,loc,12925949,20676772,9,auto,autolt,"Linnaringi võidusõidul rajalt välja kihutanud leedulase Alfredas Kudla autolt löögi saanud ja hirmuäratava õhulennu teinud kohtunik Henri Kirikal sai küll mitu rasket vigastust , ent noormehe elule ohtu pole .",,,,yes,,,,,,
tegema,,abl,loc,3709276,5973550,12,väravaesine,väravaesiselt,Avapoolaja lisaminutid aga muutsid kõik : neist teisel tegi Hugo Ibarra väravaesiselt 2 : 1.,,location,,yes,,,,,,
tegema,,abl,loc,6706428,10789653,18,matusetseremoonia,matusetseremoonialt,"TALLINN , 5. aprill ( EPLO ) - Eesti Televisioon teeb reedel otseülekande paavst Johannes Paulus II matusetseremoonialt Vatikanist .",,event,,yes,,,,,,
tegema,,abl,loc,12554805,20092289,6,rõdu,rõdult,Umbes kakskümmend juudi ajakirjanikku teeb rõdult sääred .,,location,,yes,,,,,,
täituma,,in,UNK,11751012,18805109,2,asend,asendis,"Sellises asendis puri täitub tuulega , ole valmis väikeseks tõmbeks .",,,,no,The phrase 'asendis' describes a state or condition (position) rather than a physical location or place.,no,no,no,no,no
täituma,,in,UNK,10834899,17353174,5,kittel,kitlites,Ohtlik ala täitub valgetes kitlites tegelastega .,,,,no,"The phrase 'kitlites' describes attire and not a location, so it is not an adverbial of place.",no,no,no,no,no
täituma,,in,UNK,10897810,17453646,2,kõla,kõlades,"Lõpuvile kõlades , kanadalaste võiduseisul 2 : 1 , täitus hokiväljak nagu nõiaväel kanada meeskonna juhtidest ning fotograafidest .",,,,no,"The phrase 'kõlades' describes timing related to the sound of the final whistle, not a specific place, so it is not adverbial of place.",no,no,no,no,no
täituma,,in,loc,13472099,21546739,6,lood,loos,Eesti vutiüldsuse kauane unistus täitus loos viis sinisärkide koondise ühte EM-valikgruppi jalgpalli sünnimaa Inglismaaga .,,,,no,"The phrase 'loos' refers to the process or result of a drawing of lots, not a location, so it is not an adverbial of place.",no,no,no,no,yes
täituma,,in,loc,8232849,13210154,4,hotell,hotellis,"Kui Jormal täitus hotellis 700 päeva , naelutas direktriss tänutäheks pikaajalise kliendi foto fuajee seinale .",,location,,yes,,,,,,
täituma,,in,loc,8974314,14428552,7,valimisringkond,valimisringkondades,"Duuma 450 kohast pooled täituvad ühemandaadilistes valimisringkondades , teise poole jagavad omavahel need parteinimekirjad , mis suudavad ületada viie protsendi künnise .",,location,,yes,,,,,,
täituma,,in,loc,7439089,11944216,6,post,Postis,"Veebruaris täitub Gunnar Lenderil Eesti Postis kümnes tööaasta , ELSi ( Eesti Posti kullerteenus uksest ukseni – toim ) liinis vähem .",,,ORG,yes,,,,,,
täituma,,in,loc,4606190,7402760,7,rahvusraamatukogu,Rahvusraamatukogus,"Igal kolmapäeval täitub ajalehe Kultuurimaa toimetusetuba Rahvusraamatukogus kaheksast mehest ja ühest naisest , seal kuuldub sääraseid äärmiselt spetsiifilisi repliike :",,,,yes,,,,,,
tõmbama,,all,UNK,9641310,15471889,25,lahendamine,lahendamisele,"Kui ta midagi veel rohkemat teha tahaks , peaks ta hakkama kas diktaatoriks või nõrgal juhtumil poliitiliseks publitsistiks , kes tõmbab oma riigi probleemide lahendamisele välisriikide tähelepanu .",,,,no,The phrase 'lahendamisele' refers to a goal or target and does not indicate a place.,no,no,no,no,no
tõmbama,,all,UNK,12218392,19560432,11,kasutamine,kasutamisele,Soome suusakoondise uus treener Magnar Dalen tõmbas kindla kriipsu alpimaja kasutamisele .,,,,no,"The phrase 'kasutamisele' refers to the act of usage and not a location, so it is not classified as an adverbial of place.",no,no,no,no,no
tõmbama,,all,UNK,1411078,2244367,9,aade,aadetele,""" Oleksin sellega vee peale tõmmanud kõigile oma aadetele . """,,,,no,The phrase 'aadetele' was not classified as adverbial of place because it refers to principles rather than a location or spatial aspect.,no,no,no,no,no
tõmbama,,all,UNK,3419823,5504949,8,maailmasõda,maailmasõjale,NATO järjekordne laienemine möödunud nädalal tõmbas Teisele maailmasõjale joone alla veel seitsme riigi jaoks .,,event,,no,"The phrase 'maailmasõjale' refers to the Second World War, which is an event and not a location, so it is not an adverbial of place.",no,no,no,no,no
tõmbama,,all,UNK,9185891,14764183,22,kvaliteet,kvaliteedile,"“ Usun , et direktorid ja õppealajuhatajad on õpetajate suhtes objektiivsed , sest riigieksamid ja koolide pingeridade koostamine tõmbab tähelepanu õppetöö kvaliteedile , ” ütleb Vääri .",,,,no,The phrase 'kvaliteedile' is not classified as an adverbial of place because it refers to a concept (quality) rather than a location.,no,no,no,no,no
tõmbama,,all,loc,9880758,15853300,18,MM,MMile,"Veel neli kuud tagasi nägi Nazaroviene tulevikku tumedates värvides , ränk jalavigastus sise-MMil Pariisis näis ka suurele MMile kriipsu peale tõmbavat .",,event,ORG,yes,,,,,,
tõmbama,,all,loc,5941865,9538737,6,leht,lehele,Sellega ma ju tõmbaksin oma lehele vee peale .,,,,yes,,,,,,
tõmbama,,all,loc,7498689,12038068,8,ihu,ihule,"Jälgib sealt , kuidas naine suvekleidi paljale ihule tõmbab ning seejärel ka last riidesse panema hakkab .",,,,yes,,,,,,
tõmbama,,all,loc,1018984,1621693,5,libe,libedale,""" Viie paiku tõmbas libedale , siis mindi välja ja kell kaheksa olid mehed juba tagasi , "" ütles firma juht Jüri Jaakson .",,,,yes,,,,,,
tõmbama,,all,loc,7389563,11860918,4,ihk,ihule,Tõmbasin pluusi paljale ihule ning tõusin .,,,,yes,The phrase 'ihule' was classified as an adverbial of place because it specifies the physical location where the action (pulling the shirt) occurred.,,,,,
tõusma,,all,UNK,12522247,20044274,7,"80,5","80 , 5-le","Omakapitali osakaal tõusis bilansis aasta jooksul 80 , 5-le .",,,,no,"The phrase '80 , 5-le' was classified as 'no' because it indicates a numerical value or a quantity, not a location.",no,no,no,no,no
tõusma,,all,UNK,1502688,2391576,17,kann,kannule,"Võimsalt jooksis taas Stanislav Olijars , kes iga tõkkevahega ettepoole rühkis ning viimasel tõkkel päris Garcia kannule tõusis .",,,,no,"The phrase 'kannule' describes closeness or proximity to someone, but it does not specify a place.",no,no,no,no,no
tõusma,,all,UNK,12299744,19690285,8,42,42-le,NATO-liitumise toetus on poole aastaga tõusnud 39-lt 42-le .,,,,no,"The phrase '42-le' refers to a numerical value rather than a location, so it is not adverbial of place.",no,no,no,no,no
tõusma,,all,UNK,824756,1315783,12,15,15le,"Möödunud neljapäeval Lõuna-Iraagile tehtud Lääne õhurünnakute ohvrite arv on tõusnud 14lt 15le , teatas neljapäeval Iraagi armeekindral .",,,,no,"The phrase '15le' does not specify a location or direction, thus it was not classified as an adverbial of place.",no,no,no,no,no
tõusma,,all,UNK,2009280,3205733,12,180,180-le,"Mees meenutab , et pärast kolmenädalast EPO-kuuri tõusis tema verearv 150-lt 180-le .",,,,no,"The phrase '180-le' refers to a numerical measurement rather than a location, so it is not classified as an adverbial of place.",no,no,no,no,no
tõusma,,all,loc,18366773,27842663,16,klaviatuur,klaviatuurile,"Ma ei saanud aru , millest jutt käib , kuid mul ei tõusnud ka näppud klaviatuurile , et kirjutada ... ajuvabadus , lollid , klounid , tsirkus jne jne --- Artikkel igati normis .",,,,yes,,,,,,
tõusma,,all,loc,1789128,2847918,12,eraisik,eraisikutele,"Juriidilistele isikutele langeb hind ligi 14 protsendi võrra , kuid tõuseb eraisikutele - umbes 11 protsenti .",,,,yes,,,,,,
tõusma,,all,loc,4477482,7199935,13,kuldmedal,kuldmedalile,Nädalapäevad tagasi täitus ka pöidlahoidjate kauane unistus - Pertelson tõusis EMil Haagis kuldmedalile .,,location,,yes,,,,,,
tõusma,,all,loc,9460263,15190785,4,kindlustusselts,kindlustusseltsidele,"“ Kahju tõuseb kindlustusseltsidele vaid siis , kui auto tervikuna hävib - selliste õnnetuste osa on aga väga väike ning see ei too kaasa kindlustusmaksete otsest kasvu . ”",,location,,yes,,,,,,
tõusma,,all,loc,14202647,22580108,4,ekraan,ekraanile,1960ndatel aastatel lavalt ekraanile tõusnud Noiret'viimase aja hiilgerollidest on tuntuimad « Cinema Paradiso » külakinotehnik ning Tšiili luuletaja Pablo Neruda « Il Postinost » .,,,,yes,,,,,,
