sentence_id,head_id,head_loc,verb,verb_compound,morph_case,lemma,form,sentence,timex_tag,ekilex_tag,ner_tag
12748960,20393522,14,kukkuma,alla,in,Wales,Walesis,"Neli Austraalia ralliga seotud ametnikku pääses eluga , kui nende helikopter New South Walesis alla kukkus .",,location,ORG
5967001,9579219,13,hakkama,,ill,rida,ridadesse,"Nüüd tuleks neil kokku leppida , kes sellega tegeleb ja kes korravalvurite ridadesse kuuluma hakkab .",,,
7658727,12280008,14,pöörama,,ill,Lõuna-Eest,Lõuna-Eestisse,Konkurents Alpidele  Nii suusarõõmude otsijad kui ka esimeste pealt kasu lõikajad pööravad pilgud Lõuna-Eestisse .,,,LOC
8255963,13245482,9,lamama,,ad,puuoks,puuoksal,"Aga nüüd - pesa ei ehita ja lamab puuoksal pikuti , mitte risti .",,,
11122147,17817091,6,süütama,,in,Basra,Basras,"Eile süütasid Moqtada Sadri pooldajad Basras Iraagi naftakompanii peakorteri ja tulistasid USA saatkonnahoonet Bagdadis , kus vigastada sai kaks töötajat .",,location,LOC
2276955,3644919,13,liikuma,,in,Salvo,Salvos,"Oma karjääri alustas ta Olümpia hotelli personaliosakonnast , edasi liikus vanemraamatupidaja kohale Salvos .",,,LOC
205194,334816,10,kogunema,,in,Tallinn,Tallinnas,"1990. aastate algusest alates on igal aastal 9. mail Tallinnas Tõnismäel II maailmasõja mälestusmärgi juurde kogunenud mitteametlikuks miitinguks Nõukogude sõjaveteranid , kes tähistavad seal Võidupüha .",,location,LOC
55899,96747,8,müüma,,ill,USA,USA-sse,30 000 dollarit tükk müüb Heinrich igal aastal USA-sse poolsada laamat .,,location,LOC
12290135,19674136,31,paigutama,,all,arve,arvetele,"Nimelt teatas sel päeval Hesseni CDU juht Manfred Kanther , et temagi on kaheksakümnendatel aastatel seitse-kaheksa miljonit Saksa marka mitmelt isikult annetustena vastu võtnud ning need kusagil registreerimata välismaal salajastele arvetele paigutanud .",,,
193454,319305,14,kaduma,,abl,ala,aladelt,Tööandjate sõnutsi on tasulised puhkehetked endiste aegade kohvipauside näol nüüd sularahapalga tõttu paljudelt aladelt kadunud .,,,
13121147,20995027,13,kohama,,in,selg,seljas,"Kuid tõden rõõmuga , et ei ole ma Hitlereid ega Stalineid kellelgi seljas kohanud .",,,
7117988,11449055,5,hoidma,kinni,in,vend,vennas,"Sel ajal hoidis va vennas Imelill käsualust ohvrit jalgadest kinni , et õeksed saaksid tema laubahaava nagu kord ja kohus pikkade nõeltega kinni õmmelda .",,,
6173329,9911108,4,sõitma,,el,Bakuu,Bakuust,Kurojedov sõitis Dagestani Bakuust .,,location,LOC
1989943,3173542,6,treenima,,in,Hispaania,Hispaanias,Kevadel treenis ta alaliidu kulul Hispaanias .,,location,LOC
1333822,2120779,15,tellima,,ill,korter,korterisse,"Inkassofirma Intrum Justitia pöördus kohtu poole Välilt 47 216 krooni sisse nõudmiseks , sest oma korterisse Intrum Justitia kliendilt akende paigaldamise tellinud Väli ei soovinud hiljem teenuse eest vabatahtlikult tasuda .",,location,
6141918,9858575,8,paiknema,,ad,asuala,asualal,"Pealegi paikneb Iisrael liialt kitsal , väljavenitatud asualal .",,location,
543500,858036,22,maksma,,ill,sammas,sambasse,"Ettepaneku kohaselt hakkaks aastast 2001 tööandja maksma senisest väiksemat sotsiaalmaksu esimesse sambasse ( 12% ) , töötaja maksaks kohustuslikku makset teise sambasse ( 8% ) .",,,
10085162,16179059,10,tegelema,,in,ALMAVÜ,ALMAVÜs,Tulevane piirivalvelendur Anneli Kajamaa ( 29 ) on tegelenud ALMAVÜs purilennundusega ja langevarjuga hüpanud .,,,ORG
8333015,13354076,23,maabuma,,in,mägi,mägedes,"Kui Noa laev , pardal Noa ise , ta naine , kolm poega , kolm miniat ja igatseltsi lojuseid , maabus Ararati mägedes , oli kurjus südamekurjade inimeste näol seks korraks maa pealt kaotatud .",,,
9417012,15120914,4,istuma,,ill,Zhiguli,Zhigulisse,"Erariietes politseinik istus Zhigulisse , millel polnud politsei eraldusmärke .",,,LOC
9809743,15739093,7,avastama,,el,Dagmar,Dagmarist,"Vanemad otsisid abi nimeraamatust ning avastasid Dagmarist järgnevalt realt Daimari , mis oli küllaltki sarnane ning õnneks poisile mõeldud .",,,PER
14727215,23201553,12,tulistama,,in,firma,firmades,"29 . juuli :  maakler Mark Barton tulistas Atlantas aktsiate ostu-müügiga tegelevates firmades surnuks üheksa inimest ja vigastas 12 , tuues põhjuseks tapetute ahnuse .",,,
8137692,13062361,18,pidama,,adit,gross,Grossi,"Kohtunik Leili Raedla ütles , et kaitsja soovis korravalvuritelt veel täiendavaid tõendeid ja et kohtusse kutsutaks tunnistajatena Grossi kinni pidanud politseinikud .",,,
9560593,15346457,7,rippuma,,in,Rootsi,Rootsis,"“ Foucault' pendel ripub ka Rootsis Uppsala ülikooli füüsikahoones , ” ütles Laan .",,location,LOC
3990574,6423378,5,levitama,,in,Valgevene,Valgevenes,EL-i rahastatav projekt levitab Valgevenes raadio ja televisiooni kaudu sõltumatut infot .,,location,LOC
4337027,6976746,2,opereerima,,in,liit,Liidus,"Euroopa Liidus opereerib Falck suurimat kiirabiteenistust ja on ainuke kontsern , kes pakub erakorralise meditsiini teenust oma koduriigist väljaspool .",,,ORG
856766,1364472,15,maanduma,,all,muru,murule,""" Mootorratas paiskus kurvis vastu raja betoonserva , tegi mitu uperpalli ja maandus lõpuks murule , "" meenutab Hiis .",,location,
7405726,11888627,5,peitma,,ill,laegas,laekasse,Peitsin Totenschlägeri oma kirjutuslaua laekasse .,,,
10849757,17376039,6,meenutama,,ill,Euroopa,Euroopasse,Kuni üks laisk meenutas oodatavat Euroopasse minekut ja lugusid sealsetest põllumeestest .,,location,LOC
11133350,17835850,17,pagema,,el,grupp,grupist,Olle elavnes esimest korda kolmanda vahefiniši eel ning pages koos Meelis Aasmäe ja rootslase Erik Erikseniga grupist veerand minuti kaugusele .,,,
610289,967764,1,õhkima,,in,Volgodonsk,Volgodonskis,Volgodonskis õhkisid terroristid ühe elamu juures lõhkeainega täidetud veoauto .,,,
3614785,5820996,7,tungima,,adit,Krimm,Krimmi,1919 - Vene kommunistlik armee tungis Krimmi .,,location,LOC
21148906,29946606,6,käima,,ill,kannikas,kannikasse,lil'kaz: käi kannikasse,,,
8369744,13411865,6,sõitma,,abl,kallas,kaldalt,"Kahjuks ei sõida enam ühelt kaldalt teisele köisraudtee , kuid hulljulgetele korraldatakse sillalt benjihüppeid .",,location,
11851624,18966861,7,lubama,,ill,riigikogu,riigikogusse,"Valitsus toetab seadusemuudatust , mis lubab riigikogusse ja volikogudesse eesti keelt mitteoskavaid inimesi .",,location,
9875999,15846242,3,olema,alles,in,popmuusika,popmuusikaski,Ehk on popmuusikaski veel inimlikkust alles ?,,,
4677370,7515362,6,jätkama,,ill,kasum,kasumisse,"Firma teatel jätkab ta püüdlusi kasumisse jõdmise nimel , kuid investoreid võib muuta ettevaatlikuks asjaolu , et Lastminute'i klientide arv kasv pole seni toonud kaasa murrangut positiivses suunas .",,,
13961137,22225427,16,avastama,,el,Mehhiko,Mehhikost,"Mehhiko-USA piiri ületamine toimus sedavõrd märkamatult , et ei saanud arugi , kui avastasime end Mehhikost .",,location,LOC
822061,1311386,8,röövima,,el,Malaisia,Malaisiast,23. aprill - Abu Sayyafi sissid röövisid Malaisiast 21 inimest ja viisid nad Filipiinidele .,,location,LOC
1943862,3098332,12,läkitama,,ill,linn,linnadesse,"Eesti muusikaelus on loomulik , et Tallinn läkitab oma esinejaid väiksematesse linnadesse .",,,
98824,166962,40,avama,,in,Eesti,Eestis,"Ajaloo tuultesse sattunud Miksoni ( alias Edvald Hinriksson ) , Pätsu “ vaikiva ajastu ” poliitilise politsei ( polpol ) töötaja , “ saja käega mehe ” , ka “ Mikiks ” -kutsutu traagiline saatus avab tol ajal Eestis toimunu tagamaid uue nurga alt .",,location,LOC
6104141,9797815,6,hankima,,el,koha,kohast,"Roman hankis endale seni teadmata kohast ebaseadusliku sportpüstoli , millega ta Grassot 23. aprilli hommikul kella kümne paiku Tallinna vanalinnas viimase kontori ees ootas .",,,
15622919,24377459,2,ostma,,el,Gerickes,Gerickesest,Ostsin Gerickesest ja maksid 2x vähem kui esinduses .,,,
14655271,23116509,16,seisma,,in,Baltiketti,BALTIKETTIS,Eesti toetab sõda ( valitsus on nii otsustanud ) KAS SELLIST EESTIT TAHTSIME KUI SEISIME BALTIKETTIS ?,,,
8820051,14164682,3,ootama,,in,Bretagne,Bretagne'is,"Sind ootab Bretagne'is maja , teenija ja kõrge pension .",,location,LOC
6777459,10903650,8,kogunema,,in,Pittsburgh,Pittsburghis,"Tuhanded inimesed kogunesid pühapäeval USAs Pennsylvania osariigis Pittsburghis meeleavaldusele , kus protestiti kavandatava Iraagi-sõja vastu , kandes loosungeid "" Drop Bush , not bombs "" .",,location,LOC
8785172,14100655,16,meenutama,,ill,loodus,loodusesse,"Fred Jüssi , kelle loodusfotod luuletusi illustreerivad , meenutas retki koos ühe või teise luuletajaga loodusesse ja õhtuid lõkke ääres kohvi või teed rüübates ning luuleraamatuid lugedes .",,,
149741,249833,27,pidutsema,,in,ööklubi,ööklubis,"Vastupidi , ta kinnitas ülekuulamisel , et lasi tõepoolest Pikarol kontrollida Tootsi seotust ebaseadusliku kütuseäriga , kuna sai ühelt uurijalt teada , et Toots pidutses Pärnu ööklubis “ Sunset ” ühe kahtlusalusega .",,location,
9933005,15936363,12,ütlema,,ill,esikolmik,esikolmikusse,"“ Näen justkui und , ” ütles kääbusriigi esimese murdmaasuusatajana MK-areenil esikolmikusse jõudnu .",,alive,
3124190,5017287,4,võtma,kaasa,el,eramaja,eramajast,"Elvas võtsid tüdrukud eramajast kaasa lisaks väärisehetele ka 11 juukseklambrit , mille väärtus oli 12 krooni .",,location,
8741531,14031806,15,pesitsema,,in,kaitsekategooria,kaitsekategoorias,"Eestis pesitseb neid linde kuus liiki : neli seaduse silmis rangeimas ( I ) kaitsekategoorias , veel üks teel sinna , kuues liik II kaitsekategoorias .",,,
8901888,14309172,1,sadama,maha,in,Põhja-Aafrika,Põhja-Aafrikas,"Põhja-Aafrikas Vahemere lõunarannikul Alzheeria pealinnas Alzhiiris sadas pühapäeval maha lumi , mida pole juhtunud vähemalt 20 aasta jooksul .",,,LOC
10595563,16983776,3,jälgima,,in,Amman,Ammanis,Matuserongkäiku jälgis Ammanis vähemalt 800 000 inimest .,,location,LOC
13698911,21888490,2,valvama,,in,väikelinn,väikelinnas,Nepali väikelinnas nimega Nialam valvasin mina koos Taneliga rattaid .,,location,
745061,1187445,15,liikuma,,adit,asutus,asutusse,"Mitte inimene ei pea jooksma paberitega , vaid paberid liiguvad ise elektroonilisel kujul asutusest asutusse .",,,
13095879,20955421,14,jooksma,,all,ilm,ilmale,Tema poeg pääses paksu suitsu täis koolimajast mööda tuletõrjeauto redelit ning jooksis külmale ilmale vaatamata botastes ja mütsita koju .,,,
10578528,16956552,5,süttima,,in,Iisaku,Iisakus,"Eile varahommikul süttis Ida-Virumaal Iisakus kahetoaline korter , milles elanud pidulembesed Dmitri ( 23 ) ja Natalja ( 22 ) ning nende kaks väikest last jäid vingu kätte .",,location,LOC
542831,856966,11,kõndima,ringi,in,haigla,haiglas,Tallinna arstide sõnul kõndis üks Koit Toome saateansambli liikmetest Mustamäe haiglas ringi omal jalal .,,location,ORG
448473,701923,9,lamama,,ad,sõidutee,sõiduteel,Pühapäeva õhtul hukkus Harjumaal Ääsmäe-Keila maantee esimesel kilomeetril sõiduteel lamanud mees .,,location,
1729600,2753078,23,asutama,,ill,Malmö,Malmösse,"Tõhustamaks tegevust Põhjamaades ja Baltikumis , muudab Honda Motor Europe alates tuleva aasta 1. aprillist oma struktuuri ja asutab ühise kesklao Rootsi Malmösse .",,location,LOC
15446969,24125292,17,varastama,,el,kast,kastist,"Pärnu politsei tabas pealtnägija abiga kolm poissi , kes varastasid üleeile õhtul Uue Kunsti Muuseumi annetuste kastist umbes 400 krooni .",,,
1842677,2933676,10,kulgema,,abl,laius,laiuselt,Lava hõlmab kogu laulukaare ala muruesise asfaldini ning kulgeb laiuselt tuletornist raadiotornini .,,,
12092727,19358281,35,rändama,,el,trükk,trükist,"Toimetaja Andres Mälk ei ole säästnud vaeva , et leida väljaande jaoks kõige autoripärasem , kõige autentsem tekstivariant , sest tsensuuriaegadel on Lutsugi parasjagu moonutatud ja tsensorite nõudel tehtud väljajätted ning ümbertegemised on rännanud trükist trükki - neid leidus "" Kevades "" ja "" Suveski "" , mis siis rääkida kirjaniku memuaaridest , sest terasepilguline vaatleja Luts nägi ja koges kroonus sundaega teenides ja hiljem Esimese maailmasõja aegse sõjaväefarmatseudina mõndagi , mis impeeriumimeelsetele ei meeldinud ka siis , kui impeerium juba sotsialistliku vormi oli saanud .",,,
4863668,7808516,7,seiklema,,in,joonisfilm,joonisfilmides,"Heiki Ernitsa viimaste aastate tööna valminud joonisfilmides seiklevad koerad , jänesed , lepatriinud ja muud mutukad .",,,
4650298,7473278,12,treenima,,in,Siber,Siberis,""" Kristjan julgustas : "" Rocky ( filmikangelane ) treenis end Siberis tugevaks .",,location,LOC
2595559,4165670,16,ootama,,ill,häälerühm,häälerühmadesse,""" Konkursil võivad osaleda kõik poisid alates kuueaastastest kuni gümnaasiumiealisteni välja , täiendust ootame kõigisse häälerühmadesse , "" ütles koori peadirigent Hirvo Surva ETAle .",,alive,
3478280,5601158,6,maabuma,,in,maailmasõda,maailmasõjas,1944 - Liitlasväed maabusid Teises maailmasõjas Hollandi Uus-Guineas .,,event,
1336918,2125674,19,suunduma,,el,Slovakkia,Slovakkiast,"Suurim konfiskeeritud kogus oli 84 kg , mille toll leidis 1997. aastal Türgist tulnud veoautos , mis suundus Slovakkiast Ungarisse .",,location,LOC
18611396,28160149,13,saama,sisse,ill,kõik,kõikidesse,"samuti võid proovida DC++'i kuid sellega ei saa kõikidesse hubidesse sisse , kuid samas peaks töötama nagu E-donkey , et tõmbab mitmelt korraga",,,
5786334,9284013,1,liikuma,,in,Raul,Raulis,"Raulis liigub kindlalt , katuseharjal kingakontsade abil tasakaalu hoides .",,,
5949585,9551056,3,tulistama,,in,Põhja-Tallinn,Põhja-Tallinnas,Pühapäeval tulistas Põhja-Tallinnas 25-aastane Andrei isevalmistatud pastapliiatsitaolisest esemest 22-aastast Irinat .,,location,LOC
5566828,8925932,9,ostma,,el,Foodmarket,FoodMarketist,Möödunud kolmapäeva õhtul ostis pärnakas Toivo Tomingas Pärnu FoodMarketist 441 krooni ja 30 sendi eest toidukaupa .,,,
10536087,16890917,17,naasma,,adit,Rakvere,Rakverre,"Mullu pöördusid koju Jaanus Lillepuu ja Margus Niinemägi , pärast aastast katseaega teisel pool lahte naasevad Rakverre ka Rivaali põhiründajad Eivo Zhuravljov ja Teet Viita .",,location,LOC
5256844,8432515,11,tutvustama,,in,Köln,Kölnis,"Vormel-1 debütant Toyota tutvustab oma 2002. aasta masinat 17. detsembril Kölnis , teatas meeskond kolmapäeval .",,location,LOC
8613252,13812586,7,ehitama,,in,koridor,koridoris,"Kuni isa küsimustele vastas , ehitasin koridoris konstruktoriklotsidest lossi .",,,
8755349,14054942,7,olema,vaja,ill,Kambja,Kambjasse,"“ Mis ma siin kommenteerin - Kambjasse on koolimaja vaja , ” ütles Liba .",,location,LOC
1386972,2205770,22,kukkuma,,abl,kalju,kaljult,"Bornholmi saare lähedal toimuv "" Sarex 2000 "" muutus dramaatiliseks esmaspäeval , kui õppuse piirkonna lähedal ekskursioonil olnud 11aastane koolipoiss kukkus kaljult vette ja jäi kadunuks .",,,
769406,1226852,10,andma,üle,in,Tallinn,Tallinnas,Briti suursaadik Eestis Timothy Craddock annab täna Suurbritannia saatkonnas Tallinnas piirivalvele Briti oskusteabefondi kingitusena üle kaks valedokumentide tuvastajat .,,location,LOC
1120059,1780971,6,tulistama,,in,algkool,algkoolis,"Uurijate teatel tulistas poiss Buelli algkoolis Michiganis oma koolikaaslase pihta ühe lasu , mille tagajärjel suri tüdruk pool tundi hiljem haiglas .",,location,ORG
6976757,11208399,2,süttima,,in,Washington,Washingtonis,"USAs Washingtonis süttis põlema Ameerika Hääle peakorteris asuv Kesk- ja Lõuna-Ameerika saadete peadirektoraat , praeguseks on tulekahju kustutatud ja inimesed hoonesse tagasi lastud .",,location,LOC
842473,1342578,5,harjutama,,in,Hispaania,Hispaanias,"Helde harjutas detsembrist aprillini Hispaanias , jagades Sevillas tuba sõudja Jüri Jaansoniga .",,location,LOC
11676421,18689934,3,sõidutama,,adit,Türgi,Türki,"Kuna eestlasi Türki sõidutanud lennufirma ei teadnud inimeste soovist võimalikult ruttu sealt minema pääseda , siis said turistid koju alles üleeile keskpäeval .",,location,
10581170,16960759,5,sööma,,in,grill,Grillis,"Kord varem sõime Kivilinna Grillis mitmekesi ja siis oli paar seltsilist tõsises hädas : augulised lauad tingisid selle , et nuga-kahvel paar korda läbi augu sujuvalt põrandale libises .",,,
3936114,6339278,13,põrutama,,ill,Kärdla,Kärdlasse,"Sõidame autoga Haapsallu , sealt ratastega Rohukülla praami peale ning siis põrutame Kärdlasse , "" räägib Aime vaimustunult .",,location,LOC
7397521,11873313,14,õpetama,,in,Kuuba,Kuubas,"Olen õppinud ja õpetanud graafikat Argentinas ja USAs , lisaks töötanud ja õpetanud Kuubas ning Kesk-Idas .",,location,LOC
14992243,23520144,8,kükitama,,in,jõgi,jões,"Ühel külmal augustihommikul kükitasin näiteks pildistamise tarvis jões , endal kananahk ihul .",,,
4457400,7167237,11,toimuma,,ill,venekeelne,venekeelsesse,"Tasub märkida , et arvamuste liikumine toimub ennekõike eestikeelsest meediast venekeelsesse , mitte vastupidi .",,,
5021043,8059474,14,ilutsema,,in,fotoarhiiv,fotoarhiivis,"Mõis räägib sõber Lao aususest , kuid on fakt , et keskkriminaalpolitsei salajases fotoarhiivis ilutseb ärimees Lao foto kõrvuti paarisaja olulise kurjategija omaga .",,location,
9269573,14894707,9,kaduma,,ill,kõiksus,kõiksusesse,Lootus leida eest midagi alkeemiku laboratooriumi taolist kaob kõiksusesse .,,,
2938773,4711749,8,pagema,,all,manner,mandrile,"Kel vähegi asja , pageb igal võimalusel mandrile teiste sekka .",,,
7802854,12509160,8,käima,ringi,in,kittel,kitlis,"Kui ma oleksin käinud kodus ringi nööpideta kitlis , juuksed salkus , ning aina torisenud supikeetmisest ja lapse mähkmetest , siis arvan , et see poleks sugugi meeldiv olnud .",,,
2744036,4401547,13,pagema,,el,Moskva,Moskvast,"Aleksandr Gusak süüdistas Litvinenkot Briti salateenistuse aitamises pärast seda , kui ta Moskvast Londonisse pages .",,location,LOC
8104280,13004784,28,arenema,,in,elujõud,elujõus,"Ma loodan , et teater , mis sündis 1952. aastal asutajate fanatismist ja tegi käesoleva sajandi alguses läbi uuestisünni , leiab endale väärilise hindaja ja areneb jätkuvas elujõus .",,,
2799467,4488946,7,investeerima,,ill,aktsiafond,aktsiafondidesse,"Klientidel , kes investeerivad Nordea Luksemburgi aktsiafondidesse ning paigutavad 30% fondiinvesteeringu väärtusest Nordea tähtajalisele hoiusele , on võimalik teenida 1-kuuliselt tähtajaliselt hoiuselt intressi 25% aasta baasil ning 3-kuuliselt hoiuselt 12% aasta baasil .",,,
13501366,21594243,2,peetuma,,in,Lihula,Lihulas,Neljapäeval Lihulas peetud Läänemaa 5. arengukonverentsi teema oli hariduselu .,,location,
4265983,6863880,9,pidama,,in,Beirut,Beirutis,"Paavst Johannes Paulus II pidas eile Liibanoni pealinnas Beirutis vabaõhumissa , kiites liibanonlasi usulise sallivuse eest ja kutsudes neid kodusõjale lõppu tegema .",,location,LOC
